112.6427,50.53859
112.2255,50.12141
111.7957,49.70423
111.368,49.28705
110.9571,48.86987
110.4244,48.16193
110.0927,47.64362
109.8153,47.22463
109.5405,46.86283
109.2544,46.53214
108.9562,46.21181
108.6425,45.8829
108.3026,45.52705
107.9629,45.12611
107.6354,44.70169
107.6323,44.69808
107.3109,44.2809
106.9533,43.86372
106.6047,43.44654
106.3104,43.02936
106.034,42.61218
105.4989,41.93193
105.0984,41.4704
104.7186,41.10225
104.3097,40.7887
103.8827,40.50118
103.4622,40.2422
103.0439,40.0126
102.6264,39.84035
102.2091,39.74381
101.7918,39.69236
101.3746,39.67942
100.9575,39.68776
100.5403,39.67789
100.1231,39.67039
99.70592,39.69979
99.28873,39.75294
98.87156,39.82182
98.45438,39.9405
98.0372,40.11129
97.62002,40.30729
97.20284,40.53214
96.78566,40.79371
96.36848,41.07595
95.93866,41.34882
95.51305,41.61796
95.11233,41.92199
94.7524,42.2581
94.45424,42.629
94.20074,43.06446
93.96213,43.50218
93.70441,43.84013
93.37951,44.0208
93.00814,44.00035
92.63392,43.79729
92.26176,43.48159
91.9234,43.12472
91.63242,42.78302
91.36929,42.45903
91.09074,42.1289
90.77937,41.77264
90.47271,41.37156
90.18026,40.9471
89.86847,40.52749
89.5418,40.1095
89.21078,39.69205
88.85422,39.26215
88.45303,38.83651
88.02854,38.43577
87.60892,38.07584
87.19093,37.76504
86.77348,37.49047
86.35622,37.25989
85.939,37.07587
85.52181,36.92725
85.10463,36.82593
84.68745,36.7729
84.27027,36.75943
83.8531,36.76759
83.43591,36.77031
83.01873,36.77121
82.60155,36.75887
82.18437,36.75054
81.7672,36.77967
81.35001,36.84537
80.93284,36.9353
80.51566,37.02065
80.09848,37.10088
79.6813,37.19143
79.26411,37.27338
78.84694,37.35608
78.42976,37.43903
78.01258,37.51846
77.5954,37.60874
77.17822,37.69061
76.76104,37.76064
76.34386,37.84779
75.92668,37.96473
75.5095,38.0916
75.09232,38.1977
74.67514,38.27581
74.25797,38.35362
73.84078,38.44337
73.42361,38.52505
73.00642,38.59502
72.58924,38.68216
72.17207,38.7991
71.75488,38.92596
71.33771,39.03206
70.92052,39.11017
70.50335,39.18798
70.08617,39.27773
69.66899,39.35941
69.25181,39.42938
68.83463,39.51652
68.41745,39.63345
68.00027,39.74768
67.58309,39.84536
67.16591,39.95256
66.74873,40.08341
