112.6426966,50.5385902
112.225517,50.1214107
111.7956957,49.7042311
111.3679813,49.2870516
110.9571226,48.869872
110.5724505,48.4526924
110.2780771,48.0355129
110.0378828,47.5804079
109.8157482,47.1885119
109.5376285,46.8417653
109.2685387,46.5221082
108.9542995,46.211481
108.659926,45.8918239
108.3113734,45.5450773
107.9537909,45.1531813
107.6323279,44.6980763
107.3108648,44.2808968
106.9532824,43.8637172
106.6047297,43.4465376
106.3103563,43.0293581
106.0340425,42.6121785
105.7396691,42.1570735
105.3911165,41.7651776
105.0714594,41.4184309
104.7247127,41.0608484
104.3328168,40.7755048
103.8777118,40.4883553
103.4605322,40.2264893
103.0433527,39.9989368
102.6261731,39.7966679
102.2089935,39.7117872
101.791814,39.6792797
101.3746344,39.6539961
100.9574548,39.6919215
100.5402753,39.6919215
100.1230957,39.6539961
99.70591615,39.6792797
99.28873658,39.7497127
98.87155702,39.8093097
98.45437745,39.9032203
98.03719789,40.0964593
97.62001832,40.2969222
97.20283875,40.5136389
96.78565919,40.7755048
96.36847962,41.0734902
95.95130006,41.3606398
95.49619508,41.609864
95.10429912,41.8952076
94.71962706,42.25279
94.4252536,42.5995367
94.1850593,43.0293581
93.96292473,43.5350303
93.72273043,43.9070605
93.42835697,44.1111354
93.00575949,44.1111354
92.63914714,43.8691351
92.25447508,43.5223885
91.89689259,43.1250746
91.61154899,42.7674921
91.36232484,42.4568649
91.11310068,42.1372078
90.78983167,41.7904612
90.45753279,41.3985652
90.18121906,40.9434602
89.8868456,40.5262807
89.53829297,40.1091011
89.2186359,39.6919215
88.87188925,39.274742
88.47999329,38.819637
88.02488831,38.427741
87.60770875,38.043069
87.19052918,37.7486955
86.77334962,37.4705758
86.35617005,37.2357994
85.93899049,37.0533962
85.52181092,36.9143364
85.10463136,36.7915303
84.68745179,36.7590228
84.27027222,36.7337392
83.85309266,36.7716646
83.43591309,36.7716646
83.01873353,36.7716646
82.60155396,36.7716646
82.1843744,36.7337392
81.76719483,36.7590228
81.35001527,36.8294557
80.9328357,36.9269782
80.51565614,37.0335305
80.09847657,37.0931276
79.681297,37.1888442
79.26411744,37.2845607
78.84693787,37.3441578
78.42975831,37.4507101
78.01257874,37.5103072
77.59539918,37.6060237
77.17821961,37.7017402
76.76104005,37.7613373
76.34386048,37.8299643
75.92668092,37.9527704
75.50950135,38.0936362
75.09232178,38.2164423
74.67514222,38.2850692
74.25796265,38.3446663
73.84078309,38.4403828
73.42360352,38.5360994
73.00642396,38.5956965
72.58924439,38.6643234
72.17206483,38.7871295
71.75488526,38.9279953
71.3377057,39.0508014
70.92052613,39.1194284
70.50334656,39.1790255
70.086167,39.274742
69.66898743,39.3704585
69.25180787,39.4300556
68.8346283,39.4986825
68.41744874,39.6214886
68.00026917,39.7623545
67.58308961,39.8472351
67.16591004,39.9411457
66.74873048,40.0711757
66.33155091,40.2264893
65.91437134,40.4540418
65.49719178,40.6436689
65.08001221,40.9055348
64.66283265,41.2306098
64.24565308,41.4906698
63.82847352,41.8157448
63.41129395,42.0776107
62.99411439,42.2672378
62.57693482,42.4947903
62.15975526,42.6501039
61.74257569,42.7801339
61.32539612,42.9119699
60.90821656,42.971567
60.49103699,43.0419999
60.07385743,43.0672835
59.65667786,43.0293581
59.2394983,43.0293581
58.82231873,43.0293581
58.40513917,43.0293581
57.9879596,43.0293581
57.57078003,43.0293581
57.15360047,43.0293581
56.7364209,43.0293581
56.31924134,43.0293581
55.90206177,42.9914327
55.48488221,43.0167163
55.06770264,43.0871492
54.65052308,43.1846717
54.23334351,43.291224
53.81616395,43.3887465
53.39898438,43.4591794
52.98180481,43.484463
52.56462525,43.4465376
52.14744568,43.4465376
51.73026612,43.4465376
51.31308655,43.4465376
50.89590699,43.4465376
50.47872742,43.4465376
50.06154786,43.4465376
49.64436829,43.4465376
49.22718873,43.4465376
48.81000916,43.4465376
48.39282959,43.4086122
47.97565003,43.4338958
47.55847046,43.5043287
47.1412909,43.6018512
46.72411133,43.7084036
46.30693177,43.8059261
45.8897522,43.876359
45.47257264,43.9016426
45.05539307,43.8637172
44.63821351,43.8637172
44.22103394,43.8637172
43.80385437,43.8637172
43.38667481,43.8637172
42.96949524,43.8637172
42.55231568,43.8637172
42.13513611,43.8637172
41.71795655,43.8637172
41.30077698,43.8257918
40.88359742,43.8510754
40.46641785,43.9215083
40.04923829,44.0190308
39.63205872,44.1255832
39.21487915,44.2231057
38.79769959,44.2935386
38.38052002,44.3188222
37.96334046,44.2808968
37.54616089,44.2808968
37.12898133,44.2808968
36.71180176,44.2808968
36.2946222,44.2808968
35.87744263,44.2808968
35.46026306,44.2429714
35.0430835,44.2303295
34.62590393,44.3260461
34.20872437,44.4940015
33.7915448,44.6601509
33.37436524,44.851584
32.91926026,45.0773305
32.5273643,45.3283606
32.14269223,45.5775848
31.81039336,45.8990478
